result,parameter,group,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,icer
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.50 yr,1.75 yr,1228.5128284149807
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-971.2918114348543
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-23.234000655598436
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.25 yr,2.00 yr,-2973.1434716943068
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.50 yr,2.00 yr,-7594.518958437184
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-1474.8554244002455
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-138.963528530296
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.25 yr,2.25 yr,781.883506359928
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.50 yr,2.25 yr,9514.691024212178
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-768.0571072139651
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-292.97079505548476
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-250.16826158061502
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.50 yr,2.50 yr,350.9324669103355
High,Cost vax delivery (C),B,Random boost,80%,high TP,1.75 yr,1.50 yr,24050.557895379065
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.00 yr,1.50 yr,96181.86045257324
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.25 yr,1.50 yr,-35030.05846185066
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.50 yr,1.50 yr,5039.856416555425
High,Cost vax delivery (C),B,Random boost,80%,high TP,1.75 yr,1.75 yr,4261.251676553633
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.00 yr,1.75 yr,8564.803453542136
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.25 yr,1.75 yr,7878.824428229299
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.50 yr,1.75 yr,4552.927833536403
High,Cost vax delivery (C),B,Random boost,80%,high TP,1.75 yr,2.00 yr,8560.513168461588
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.00 yr,2.00 yr,17524.574802531104
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.25 yr,2.00 yr,59545.006889259865
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.50 yr,2.00 yr,20172.83469156849
High,Cost vax delivery (C),B,Random boost,80%,high TP,1.75 yr,2.25 yr,4674.700127524132
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.00 yr,2.25 yr,5293.71789007446
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.25 yr,2.25 yr,5474.3926536938625
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.50 yr,2.25 yr,15733.208157462575
High,Cost vax delivery (C),B,Random boost,80%,high TP,1.75 yr,2.50 yr,4675.090196582484
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.00 yr,2.50 yr,14360.065186966534
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.25 yr,2.50 yr,9156.553975746401
High,Cost vax delivery (C),B,Random boost,80%,high TP,2.50 yr,2.50 yr,69357.59325797048
High,Cost vax delivery (C),C,No further vax,20.0%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),C,Pediatric vax,20.0%,low TP,2.00 yr,2.00 yr,61487.29524023713
High,Cost vax delivery (C),C,High-risk boost,20.0%,low TP,2.00 yr,2.00 yr,2196.6616634965853
High,Cost vax delivery (C),C,Random vax,20.0%,low TP,2.00 yr,2.00 yr,10592.152863796866
High,Cost vax delivery (C),B,No further vax,50.0%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,Pediatric vax,50.0%,low TP,2.00 yr,2.00 yr,61058.489347125884
High,Cost vax delivery (C),B,High-risk boost,50.0%,low TP,2.00 yr,2.00 yr,475.5583073763015
High,Cost vax delivery (C),B,Random vax,50.0%,low TP,2.00 yr,2.00 yr,29421.24629151411
High,Cost vax delivery (C),C,No further vax,20.0%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),C,Pediatric vax,20.0%,high TP,2.00 yr,2.00 yr,28152.102776436448
High,Cost vax delivery (C),C,High-risk boost,20.0%,high TP,2.00 yr,2.00 yr,2806.6606772436353
High,Cost vax delivery (C),C,Random vax,20.0%,high TP,2.00 yr,2.00 yr,7521.964026418083
High,Cost vax delivery (C),B,No further vax,50.0%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,Pediatric vax,50.0%,high TP,2.00 yr,2.00 yr,91745.84408517941
High,Cost vax delivery (C),B,High-risk boost,50.0%,high TP,2.00 yr,2.00 yr,1375.334438182418
High,Cost vax delivery (C),B,Random vax,50.0%,high TP,2.00 yr,2.00 yr,13944.417780484346
High,Cost vax delivery (C),A,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-6939.045481585325
High,Cost vax delivery (C),A,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-4903.930791436887
High,Cost vax delivery (C),B,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-11326.082381238164
High,Cost vax delivery (C),B,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-3279.172333035876
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-2123.8593791872813
High,Cost vax delivery (C),B,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-2300.3070859484333
High,Cost vax delivery (C),B,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-2742.4731041876125
High,Cost vax delivery (C),B,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-3233.1980070918066
High,Cost vax delivery (C),B,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-3758.2439233722007
High,Cost vax delivery (C),B,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-3947.084419844919
High,Cost vax delivery (C),B,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-4027.8687387431632
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),A,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-3946.4281714061995
High,Cost vax delivery (C),A,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-4258.850432770759
High,Cost vax delivery (C),A,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-4640.06522708543
High,Cost vax delivery (C),A,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-5034.926606047063
High,Cost vax delivery (C),A,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-5223.356588031463
High,Cost vax delivery (C),A,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-5332.746399128051
High,Cost vax delivery (C),A,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-5355.58313494234
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-2888.2126105375946
High,Cost vax delivery (C),B,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-3208.48738264569
High,Cost vax delivery (C),B,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-4149.385462457404
High,Cost vax delivery (C),B,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5343.776803986716
High,Cost vax delivery (C),B,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6271.563506631015
High,Cost vax delivery (C),B,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6746.475672521545
High,Cost vax delivery (C),B,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-8424.694393389245
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),A,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-4069.096860580205
High,Cost vax delivery (C),A,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-4837.274165228888
High,Cost vax delivery (C),A,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-5020.229772338267
High,Cost vax delivery (C),A,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5873.937205872879
High,Cost vax delivery (C),A,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6167.760902012381
High,Cost vax delivery (C),A,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6233.397837544032
High,Cost vax delivery (C),A,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-6525.82687471924
Low,Cost vaccine dose (C),A,No further boost,80%,low TP,Never,1.50 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,low TP,Never,1.75 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,low TP,Never,2.25 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,low TP,Never,2.50 yr,NA
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,13770109.738225676
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,85696.20675018785
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,40000.05938458363
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,37108.56346728155
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,183115.53802566856
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,112256.87130327213
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,68735.0036777252
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,93643.0751158217
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,342162.9138668075
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,69070.13269502891
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,217338.92927422407
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,160295.08112956397
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,647954.9488101167
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,1305721.8691368513
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,108036.74455685698
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,-428676.35991813574
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,42853.88484759885
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,45786.44824751321
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,53848.87097477424
Low,Cost vaccine dose (C),A,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,25217.658621459293
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,1.75 yr,1.50 yr,2366.4522599105394
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.00 yr,1.50 yr,5230.964274010165
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.25 yr,1.50 yr,1564.648450324491
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.50 yr,1.50 yr,304.9437141661655
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-465.3155040370579
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.00 yr,1.75 yr,8251.094688218804
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.25 yr,1.75 yr,32388.94326886911
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.50 yr,1.75 yr,132587.54615070528
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,1.75 yr,2.00 yr,-48.768224529444154
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-1044.7086617581404
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.25 yr,2.00 yr,11269.998067612385
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.50 yr,2.00 yr,153698.260638459
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1657.2315327642123
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.00 yr,2.25 yr,-225.69804719686869
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-1131.11070915833
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.50 yr,2.25 yr,11323.91155468913
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,1.75 yr,2.50 yr,1555.2646812103044
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.00 yr,2.50 yr,481.6963508138406
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.25 yr,2.50 yr,134.01463770995113
Low,Cost vaccine dose (C),A,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-355.3363637091882
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,1.75 yr,1.50 yr,9432.243815532684
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.00 yr,1.50 yr,3751.500334112348
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.25 yr,1.50 yr,5.020631562128573
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.50 yr,1.50 yr,-954.7256576069228
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,1.75 yr,1.75 yr,6962.359068732785
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.00 yr,1.75 yr,16759.47788355216
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.25 yr,1.75 yr,26203.560916308612
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.50 yr,1.75 yr,19620.249103716622
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,1.75 yr,2.00 yr,6183.113429401266
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.00 yr,2.00 yr,2786.5917757191996
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.25 yr,2.00 yr,19707.655117246777
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.50 yr,2.00 yr,28933.81750913798
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,1.75 yr,2.25 yr,15576.561437727976
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.00 yr,2.25 yr,5990.587380179938
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.25 yr,2.25 yr,2615.6828393402566
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.50 yr,2.25 yr,34222.52039908648
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,1.75 yr,2.50 yr,6053.349784067025
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.00 yr,2.50 yr,5257.806045987354
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.25 yr,2.50 yr,3155.6502189668613
Low,Cost vaccine dose (C),A,Random boost,80%,low TP,2.50 yr,2.50 yr,1733.4181656652288
Low,Cost vaccine dose (C),B,No further boost,80%,low TP,Never,1.50 yr,NA
Low,Cost vaccine dose (C),B,No further boost,80%,low TP,Never,1.75 yr,NA
Low,Cost vaccine dose (C),B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vaccine dose (C),B,No further boost,80%,low TP,Never,2.25 yr,NA
Low,Cost vaccine dose (C),B,No further boost,80%,low TP,Never,2.50 yr,NA
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,-297422.1989265722
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,3806670.5202640104
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,133433.18510103176
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,-261814.92878372507
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,142146.0560523758
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,66012.88794050425
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,29532.250255749816
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,36623.20921281017
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,257393.85903770098
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,438347.2172106956
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,-145178.34780022048
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,-136637.34128856412
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,-94096.6697254552
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,128354.71282024782
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,60177.7117503502
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,383937.2236941586
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,169589.7956468223
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,107444.26679086764
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,61408.48729230796
Low,Cost vaccine dose (C),B,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,54866.57879579934
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4225.014402870686
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.00 yr,1.50 yr,2176.262409063769
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.25 yr,1.50 yr,-1554.296968847195
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.50 yr,1.50 yr,-2549.6289068307315
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-331.0019229744372
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.00 yr,1.75 yr,-2491.367525108279
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.25 yr,1.75 yr,-4937.7527030607835
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.50 yr,1.75 yr,-7410.784362079117
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,1.75 yr,2.00 yr,553.6064619751534
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-28.815756890666187
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.25 yr,2.00 yr,18719.7762201765
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.50 yr,2.00 yr,677279.4436385904
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1032.2560473247465
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.00 yr,2.25 yr,216.0507218032394
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-28.040191647617256
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.50 yr,2.25 yr,13865.644152109453
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,1.75 yr,2.50 yr,-804.2388200989168
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.00 yr,2.50 yr,-913.1125113724624
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.25 yr,2.50 yr,-150.60229179463528
Low,Cost vaccine dose (C),B,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-335.22897922570723
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,1.75 yr,1.50 yr,67786.91381912674
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.00 yr,1.50 yr,30448.604044680986
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.25 yr,1.50 yr,19735.078490779943
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.50 yr,1.50 yr,-135048.78216339645
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,1.75 yr,1.75 yr,8351.48673834579
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.00 yr,1.75 yr,5987.612854001022
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.25 yr,1.75 yr,798.062965564285
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.50 yr,1.75 yr,-38.36335109904806
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,1.75 yr,2.00 yr,11890.020046763877
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.00 yr,2.00 yr,8534.459470462436
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.25 yr,2.00 yr,-38136.66157126743
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.50 yr,2.00 yr,-62597.16105105916
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,1.75 yr,2.25 yr,12353.28639438983
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.00 yr,2.25 yr,5828.955168267944
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.25 yr,2.25 yr,4875.929590102048
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.50 yr,2.25 yr,142959.15477842305
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,1.75 yr,2.50 yr,12327.060526793912
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.00 yr,2.50 yr,8934.299546001923
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.25 yr,2.50 yr,8371.170641436913
Low,Cost vaccine dose (C),B,Random boost,80%,low TP,2.50 yr,2.50 yr,7531.146025735034
Low,Cost vaccine dose (C),A,No further boost,80%,high TP,Never,1.50 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,high TP,Never,1.75 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,high TP,Never,2.25 yr,NA
Low,Cost vaccine dose (C),A,No further boost,80%,high TP,Never,2.50 yr,NA
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-118004.77215722999
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-43606.23718962942
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-47537.88297729003
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,77358.6790476443
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,-55291.391573205976
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,-36855.84823472839
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,-26926.255760953987
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,-46336.33029712642
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-77732.72905088161
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-86931.19872750837
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,54634.54771816207
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,67390.26293751292
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,183168.14982906822
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,165516.69767576866
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,45145.82594343007
Low,Cost vaccine dose (C),A,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,50005.532863186505
