WTP,Boost,noBoost,strategy,population
14900,0.2348,0.7652,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15000,0.2358,0.7642,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15100,0.2374,0.7626,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15200,0.2378,0.7622,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15300,0.2382,0.7618,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15400,0.2386,0.7614,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15500,0.2392,0.7608,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15600,0.2396,0.7604,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15700,0.2398,0.7602,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15800,0.2404,0.7596,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
15900,0.2406,0.7594,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16000,0.2414,0.7586,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16100,0.2414,0.7586,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16200,0.2418,0.7582,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16300,0.2422,0.7578,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16400,0.243,0.757,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16500,0.243,0.757,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16600,0.2434,0.7566,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16700,0.2436,0.7564,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16800,0.2438,0.7562,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
16900,0.2448,0.7552,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17000,0.2454,0.7546,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17100,0.246,0.754,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17200,0.246,0.754,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17300,0.246,0.754,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17400,0.2462,0.7538,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17500,0.2464,0.7536,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17600,0.2468,0.7532,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17700,0.2472,0.7528,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17800,0.2474,0.7526,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
17900,0.2476,0.7524,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18000,0.2476,0.7524,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18100,0.2478,0.7522,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18200,0.248,0.752,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18300,0.2486,0.7514,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18400,0.2488,0.7512,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18500,0.2488,0.7512,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18600,0.2496,0.7504,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18700,0.2498,0.7502,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18800,0.2498,0.7502,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
18900,0.2506,0.7494,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19000,0.251,0.749,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19100,0.2516,0.7484,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19200,0.2518,0.7482,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19300,0.2522,0.7478,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19400,0.2522,0.7478,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19500,0.252,0.748,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19600,0.2526,0.7474,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19700,0.2528,0.7472,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19800,0.2532,0.7468,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
19900,0.2534,0.7466,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20000,0.254,0.746,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20100,0.254,0.746,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20200,0.2542,0.7458,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20300,0.2544,0.7456,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20400,0.2546,0.7454,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20500,0.2546,0.7454,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20600,0.2548,0.7452,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20700,0.255,0.745,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20800,0.2556,0.7444,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
20900,0.2558,0.7442,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21000,0.2558,0.7442,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21100,0.256,0.744,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21200,0.256,0.744,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21300,0.2564,0.7436,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21400,0.2566,0.7434,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21500,0.257,0.743,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21600,0.257,0.743,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21700,0.2574,0.7426,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21800,0.258,0.742,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
21900,0.2584,0.7416,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22000,0.2586,0.7414,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22100,0.2592,0.7408,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22200,0.2596,0.7404,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22300,0.2598,0.7402,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22400,0.26,0.74,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22500,0.2608,0.7392,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22600,0.2608,0.7392,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22700,0.2612,0.7388,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22800,0.2614,0.7386,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
22900,0.2614,0.7386,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23000,0.2614,0.7386,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23100,0.2616,0.7384,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23200,0.262,0.738,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23300,0.2626,0.73740000000000006,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23400,0.2628,0.7372,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23500,0.2628,0.7372,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23600,0.2632,0.7368,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23700,0.2632,0.7368,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23800,0.2634,0.7366,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
23900,0.2638,0.7362,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24000,0.264,0.736,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24100,0.2642,0.7358,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24200,0.2642,0.7358,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24300,0.2644,0.7356,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24400,0.2646,0.7354,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24500,0.2648,0.7352,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24600,0.265,0.735,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24700,0.2652,0.7348,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24800,0.2656,0.7344,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
24900,0.266,0.734,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25000,0.266,0.734,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25100,0.2664,0.7336,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25200,0.267,0.733,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25300,0.2672,0.7328,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25400,0.2676,0.7324,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25500,0.2678,0.7322,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25600,0.2682,0.7318,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25700,0.2684,0.7316,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25800,0.2684,0.7316,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
25900,0.2684,0.7316,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26000,0.2686,0.7314,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26100,0.2688,0.7312,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26200,0.269,0.731,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26300,0.2692,0.7308,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26400,0.2692,0.7308,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26500,0.2694,0.7306,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26600,0.2696,0.7304,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26700,0.2698,0.7302,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26800,0.27,0.73,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
26900,0.27,0.73,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27000,0.27,0.73,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27100,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27200,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27300,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27400,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27500,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27600,0.2702,0.7298,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27700,0.2706,0.7294,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27800,0.2706,0.7294,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
27900,0.2708,0.7292,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28000,0.2708,0.7292,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28100,0.271,0.729,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28200,0.2712,0.7288,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28300,0.2714,0.7286,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28400,0.2716,0.7284,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28500,0.2718,0.7282,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28600,0.2718,0.7282,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28700,0.2722,0.7278,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28800,0.2722,0.7278,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
28900,0.2724,0.7276,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29000,0.2724,0.7276,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29100,0.2724,0.7276,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29200,0.2726,0.7274,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29300,0.2728,0.7272,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29400,0.2732,0.7268,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29500,0.2734,0.7266,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29600,0.2738,0.7262,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29700,0.2738,0.7262,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29800,0.2742,0.7258,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
29900,0.2744,0.7256,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30000,0.2744,0.7256,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30100,0.2744,0.7256,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30200,0.2744,0.7256,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30300,0.2746,0.7254,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30400,0.275,0.725,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30500,0.275,0.725,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30600,0.275,0.725,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30700,0.275,0.725,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30800,0.2752,0.7248,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
30900,0.2754,0.7246,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31000,0.2758,0.7242,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31100,0.2758,0.7242,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31200,0.276,0.724,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31300,0.276,0.724,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31400,0.2764,0.7236,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31500,0.2766,0.7234,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31600,0.2766,0.7234,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31700,0.2766,0.7234,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31800,0.2766,0.7234,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
31900,0.2768,0.7232,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32000,0.2768,0.7232,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32100,0.277,0.723,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32200,0.278,0.722,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32300,0.278,0.722,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32400,0.278,0.722,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32500,0.2782,0.7218,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32600,0.2786,0.7214,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32700,0.279,0.721,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32800,0.279,0.721,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
32900,0.279,0.721,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
33000,0.2792,0.7208,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
33100,0.2794,0.7206,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
33200,0.2794,0.7206,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
33300,0.2794,0.7206,"Paediatric boosting, immune escape starts 2.5yr, boosting at 2.0yr",younger
