population size,population type,scenario,1st year vaccination coverage,transmission potential level,boosting starts,immune escape starts,time period,iteration,total_infections_all_ages,total_symptomatic_infections_all_ages,total_admissions_all_ages,total_ward_occupancy_all_ages,total_ICU_admissions_all_ages,total_ICU_occupancy_all_ages,total_deaths_all_ages,total_deaths_ages_0-9,total_deaths_ages_10-19,total_deaths_ages_20-29,total_deaths_ages_30-39,total_deaths_ages_40-49,total_deaths_ages_50-59,total_deaths_ages_60-69,total_deaths_ages_70-79,total_deaths_ages_80+
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4377,123911,33387,86,330,7,57,1,0,0,0,0,0,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4378,123911,33387,87,421,8,37,4,1,0,1,1,0,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4379,123911,33387,96,359,12,155,4,0,0,0,1,0,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4380,123911,33387,84,380,8,26,2,0,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4381,124728,34210,107,441,14,90,2,0,0,0,0,0,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4382,124728,34210,102,388,13,81,5,0,0,0,0,2,2,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4383,124728,34210,91,374,14,75,2,0,0,0,0,1,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4384,124728,34210,100,492,10,68,7,0,0,0,0,1,0,3,2,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4385,124728,34210,98,329,12,73,4,0,0,1,0,0,2,0,0,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4386,123900,33590,92,469,9,145,5,0,0,0,0,2,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4387,123900,33590,109,562,13,36,4,0,0,0,0,0,0,1,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4388,123900,33590,106,469,13,29,6,0,0,0,1,0,0,4,0,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4389,123900,33590,77,331,10,38,2,0,0,0,0,1,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4390,123900,33590,93,389,12,45,6,0,0,1,0,0,4,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4391,121546,32630,102,530,9,40,8,1,0,2,0,1,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4392,121546,32630,97,631,6,24,4,0,0,1,0,0,2,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4393,121546,32630,74,304,3,16,3,0,0,0,0,0,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4394,121546,32630,81,259,7,94,4,0,0,0,0,0,1,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4395,121546,32630,96,425,10,60,4,0,0,0,1,2,0,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4396,124186,33626,105,409,8,68,4,0,0,0,0,0,1,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4397,124186,33626,109,403,9,145,8,0,0,0,0,0,3,4,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4398,124186,33626,113,590,6,74,6,1,0,0,0,0,4,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4399,124186,33626,100,561,6,35,7,0,0,0,0,1,2,2,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4400,124186,33626,94,400,6,17,3,0,0,0,0,0,0,1,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4401,124568,33548,100,702,9,66,4,0,0,0,1,0,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4402,124568,33548,112,541,10,36,2,0,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4403,124568,33548,85,461,7,25,3,0,0,0,1,1,0,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4404,124568,33548,83,297,9,69,6,0,0,0,0,1,1,3,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4405,124568,33548,85,341,6,101,3,0,0,1,0,0,0,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4406,123074,33215,100,450,9,64,5,0,0,0,1,0,1,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4407,123074,33215,118,486,17,111,7,0,0,0,1,0,3,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4408,123074,33215,88,652,10,37,6,0,0,0,0,0,1,3,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4409,123074,33215,82,295,14,83,6,0,0,0,0,1,2,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4410,123074,33215,94,300,9,91,6,0,0,0,0,2,0,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4411,124762,33642,102,398,10,104,4,0,0,0,0,0,2,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4412,124762,33642,114,619,9,128,5,0,0,0,1,1,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4413,124762,33642,83,299,9,100,3,0,0,0,0,1,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4414,124762,33642,94,290,9,65,6,0,0,0,0,0,4,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4415,124762,33642,86,254,3,73,3,0,0,0,0,0,1,0,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4416,125017,33762,96,439,9,90,5,0,0,1,1,0,1,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4417,125017,33762,108,587,8,26,5,0,0,0,1,0,0,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4418,125017,33762,93,624,8,38,7,0,0,0,1,3,2,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4419,125017,33762,99,491,10,83,9,0,0,0,0,1,1,3,4,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4420,125017,33762,91,817,7,62,6,0,0,0,0,1,1,1,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4421,124478,33634,104,895,3,10,4,0,0,0,0,2,0,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4422,124478,33634,97,513,9,49,8,0,0,0,0,2,3,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4423,124478,33634,90,600,10,52,4,1,0,0,1,0,2,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4424,124478,33634,100,804,12,46,6,0,0,0,1,1,0,3,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4425,124478,33634,94,501,7,20,3,0,0,0,0,0,2,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4426,123955,33467,93,367,11,28,3,0,0,0,0,0,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4427,123955,33467,111,415,15,92,3,0,0,0,1,1,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4428,123955,33467,96,327,12,56,4,0,0,0,1,0,0,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4429,123955,33467,88,277,9,172,4,0,0,0,0,0,1,3,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4430,123955,33467,91,407,8,28,2,0,0,0,0,0,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4431,124044,33869,94,338,8,94,4,0,0,0,1,0,0,3,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4432,124044,33869,129,657,10,60,8,0,0,0,0,1,1,4,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4433,124044,33869,97,649,11,124,11,0,0,2,0,1,5,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4434,124044,33869,82,415,10,59,8,1,0,0,1,0,0,2,4,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4435,124044,33869,98,392,8,98,7,0,0,0,1,1,2,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4436,122296,33226,99,302,7,49,2,0,0,0,0,1,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4437,122296,33226,98,463,5,27,2,0,0,0,0,1,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4438,122296,33226,85,653,6,24,3,0,0,0,0,0,0,1,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4439,122296,33226,91,332,2,29,2,0,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4440,122296,33226,98,494,7,37,3,0,0,0,0,0,1,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4441,124752,33796,97,363,6,23,8,0,0,0,2,0,3,0,2,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4442,124752,33796,104,441,11,33,3,0,0,0,0,1,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4443,124752,33796,90,347,13,100,4,0,0,1,0,0,2,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4444,124752,33796,87,346,13,145,4,0,0,0,0,1,2,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4445,124752,33796,97,382,16,73,5,0,0,0,1,2,2,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4446,124222,33839,105,536,7,61,7,0,0,0,0,1,2,3,0,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4447,124222,33839,80,452,5,28,5,0,0,0,0,1,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4448,124222,33839,102,646,12,51,6,0,0,0,0,2,1,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4449,124222,33839,100,426,10,54,6,0,0,0,1,3,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4450,124222,33839,72,258,9,54,3,0,0,0,1,0,2,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4451,124790,33815,97,314,5,119,3,0,0,0,0,0,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4452,124790,33815,105,585,9,44,4,0,0,0,0,0,1,3,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4453,124790,33815,92,652,5,17,4,0,0,0,2,0,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4454,124790,33815,101,495,7,29,2,0,0,0,0,0,0,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4455,124790,33815,88,431,4,52,6,0,1,0,0,0,2,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4456,123555,33376,92,649,6,74,1,0,0,0,0,1,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4457,123555,33376,97,308,9,66,4,1,0,0,0,1,0,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4458,123555,33376,101,321,6,16,5,0,0,0,1,1,0,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4459,123555,33376,84,342,7,37,1,0,0,0,0,0,0,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4460,123555,33376,100,617,7,68,6,0,0,1,0,0,2,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4461,123741,33520,114,441,11,55,2,0,0,0,0,0,0,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4462,123741,33520,101,349,9,44,7,0,0,0,0,1,4,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4463,123741,33520,87,485,8,43,5,0,0,0,0,0,0,0,4,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4464,123741,33520,87,374,3,17,3,0,0,0,0,0,1,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4465,123741,33520,94,329,5,18,0,0,0,0,0,0,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4466,122521,33207,91,468,10,240,6,0,0,0,2,1,0,3,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4467,122521,33207,85,415,9,86,3,0,0,0,0,0,2,0,0,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4468,122521,33207,78,382,7,35,1,0,0,0,0,1,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4469,122521,33207,91,436,9,60,4,1,0,0,0,1,0,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4470,122521,33207,98,577,12,100,7,0,0,0,0,0,3,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4471,125554,33851,103,532,11,135,5,0,0,0,0,1,0,1,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4472,125554,33851,115,808,12,69,4,0,0,0,3,0,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4473,125554,33851,85,393,8,68,10,1,0,0,1,3,2,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4474,125554,33851,97,734,11,66,10,0,0,0,0,1,4,2,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4475,125554,33851,96,668,9,114,8,0,0,0,2,2,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4476,124606,33775,90,465,5,9,4,0,0,0,0,0,1,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4477,124606,33775,101,307,6,98,4,0,0,0,2,1,0,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4478,124606,33775,96,331,6,41,1,0,0,0,0,0,0,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4479,124606,33775,90,426,10,29,4,0,0,0,0,0,1,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4480,124606,33775,105,524,10,51,3,0,0,0,0,0,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4481,123304,33463,103,550,11,70,6,1,0,0,0,0,1,1,2,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4482,123304,33463,110,598,11,54,7,0,0,0,0,0,2,1,4,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4483,123304,33463,97,610,12,49,5,0,0,1,0,1,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4484,123304,33463,81,316,8,53,6,0,0,0,1,0,2,1,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4485,123304,33463,94,466,9,134,4,0,0,0,0,0,0,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4486,123629,33331,91,585,3,11,4,0,0,1,0,0,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4487,123629,33331,113,818,8,50,6,0,0,0,0,0,2,1,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4488,123629,33331,86,367,10,96,6,0,0,1,1,1,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4489,123629,33331,97,358,15,89,4,0,1,0,0,1,2,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4490,123629,33331,97,431,10,74,4,0,0,0,0,1,2,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4491,124465,33708,87,364,5,14,1,0,0,0,0,1,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4492,124465,33708,97,561,7,33,5,0,0,0,0,2,2,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4493,124465,33708,99,541,6,30,5,0,0,0,0,1,0,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4494,124465,33708,100,637,11,83,5,0,0,0,2,0,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4495,124465,33708,81,574,8,70,7,1,0,0,0,0,1,2,2,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4496,124975,33673,101,321,6,82,3,0,0,0,0,1,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4497,124975,33673,82,299,4,14,1,0,0,0,0,0,0,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4498,124975,33673,82,631,5,18,5,0,0,0,0,1,0,2,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4499,124975,33673,100,343,6,36,3,1,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4500,124975,33673,90,342,7,35,2,0,0,0,0,2,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4501,124302,33862,100,434,8,41,3,0,0,0,0,0,1,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4502,124302,33862,116,516,9,37,3,0,0,0,0,1,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4503,124302,33862,90,918,12,73,8,0,0,3,0,0,2,2,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4504,124302,33862,101,412,13,84,4,0,0,0,1,0,1,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4505,124302,33862,88,661,7,86,5,1,0,0,0,0,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4506,123422,33281,93,471,3,23,1,0,0,0,0,0,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4507,123422,33281,90,320,11,53,4,0,0,0,0,1,2,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4508,123422,33281,79,294,4,31,0,0,0,0,0,0,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4509,123422,33281,90,398,10,60,5,0,0,0,0,1,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4510,123422,33281,87,291,6,10,2,0,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4511,122306,33150,99,506,13,107,6,0,0,1,1,1,1,2,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4512,122306,33150,109,486,8,53,4,0,0,0,0,0,3,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4513,122306,33150,87,268,16,96,4,0,0,0,0,0,2,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4514,122306,33150,95,466,11,50,2,0,0,0,0,0,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4515,122306,33150,87,522,9,57,6,0,0,1,0,0,2,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4516,123067,33163,81,417,9,49,7,0,0,1,0,0,3,0,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4517,123067,33163,106,371,13,41,7,0,0,0,0,1,4,0,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4518,123067,33163,82,396,8,61,4,0,0,0,0,0,3,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4519,123067,33163,80,395,7,33,3,0,0,0,0,1,1,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4520,123067,33163,85,673,6,57,2,0,0,0,0,0,1,1,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4521,123792,33260,98,603,9,70,6,0,0,0,0,0,2,3,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4522,123792,33260,104,476,10,40,2,0,0,0,0,1,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4523,123792,33260,91,503,6,25,3,0,0,0,0,0,2,0,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4524,123792,33260,105,409,16,94,6,0,0,0,0,1,2,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4525,123792,33260,91,568,9,44,7,0,0,0,0,1,1,2,3,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4526,124550,33796,93,431,9,51,4,1,0,0,0,1,0,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4527,124550,33796,95,403,14,49,3,0,0,0,0,0,1,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4528,124550,33796,84,444,7,46,7,0,0,0,0,0,2,3,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4529,124550,33796,85,392,12,60,4,0,0,0,0,1,0,1,2,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4530,124550,33796,101,537,14,78,1,0,0,0,0,0,1,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4531,124540,33596,98,456,9,119,1,0,0,0,1,0,0,0,0,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4532,124540,33596,101,549,12,74,6,0,0,0,1,0,3,1,0,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4533,124540,33596,88,460,11,101,7,0,0,0,1,0,2,2,1,1
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4534,124540,33596,95,459,7,64,5,0,0,0,0,1,2,1,1,0
100000,younger,high risk boosting,80.0%,TP_high,1.75 (year),2.5 (year),1.5 - 3.0 years,4535,124540,33596,93,432,9,38,4,0,0,1,0,0,1,1,1,0
